web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736678038-125","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fromage Burrata","SOUANI","La boite de 180g","13
            dt
            990"
"1736678038-126","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Frites surgelées","HOT & SPICY","Le paquet de 2.5kg","20
            dt
            890"
"1736678038-127","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fromage fondu à tartiner STREET & CO","STREET and CO","La boîte de 8 portions","3
            dt
            490"
"1736678038-128","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fromage fondu à tartiner STREET & CO","STREET and CO","La boîte de 24 portions","53
            dt
            000"
"1736678038-129","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Œufs frais jaune jaune ovolina","OVOLINA","Le plateau de 30 Œufs À conserver dans un endroit frais et à l’abri des mauvaises odeurs","13
            dt
            170"
"1736678038-130","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Crème glacée amande moka","LONDON DAIRY","Le pot de 1L","17
            dt
            990"
"1736678038-131","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Crème glacée tiramisu","LONDON DAIRY","Le pot de 1L","17
            dt
            990"
"1736678038-132","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Crème glacée vanille","LONDON DAIRY","Le pot de 1L","17
            dt
            990"
"1736678038-133","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Crème glacée double chocolat","LONDON DAIRY","Le pot de 1L","17
            dt
            990"
"1736678038-134","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Crème glacée fraise naturelle","LONDON DAIRY","Le pot de 1L","17
            dt
            990"
"1736678038-135","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fromage râpé 100% lait","MAJESTE","Le lot de 3 portions de 100g","15
            dt
            890"
"1736678038-136","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Portions de fromage","MAJESTE","Le lot de 3 portions de 80g","12
            dt
            580"
"1736678038-137","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Râpé 4 fromages","MAJESTE","Le sachet de 500g","18
            dt
            990"
"1736678038-138","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Pâtes fraîches Lasagnes aux œufs","ORIGINAL PASTA FRESCA","Le sachet de 250g","4
            dt
            850"
"1736678038-139","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Yaourt aromatisé Mamzouj aux fruits rouges","DÉLICE DANONE","Le pot de 100g","0
            dt
            600"
"1736678038-140","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Yaourt aromatisé Mamzouj aux fruits exotiques","DÉLICE DANONE","Le pot de 100g","0
            dt
            600"
"1736678038-141","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fromage carré sans sel","BOUCHIBA","Au Kg","37
            dt
            200"
"1736678038-142","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Gnocchi","ORIGINAL PASTA FRESCA","Le sachet de 500g","11
            dt
            290"
"1736678038-143","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Triangle de fromage","ORIGINAL PASTA FRESCA","Le sachet de 250g","6
            dt
            350"
"1736678038-144","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fruits de mer","MIMA","Le paquet de 400g","15
            dt
            800"
"1736678038-145","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Œufs Les brunes CHAHIA","CHAHIA","Le paquet de 6","4
            dt
            240"
"1736678038-146","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Œufs aux coquilles brunes, jaune orange et riche en carotène","CHAHIA","CHAHIA","7
            dt
            590"
"1736678038-147","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Œufs aux coquilles brunes, jaune orange et riche en carotène","CHAHIA","CHAHIA","13
            dt
            990"
"1736678038-148","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Yaourt à boire granola VITALAIT","VITALAIT","Le pot de 160g","0
            dt
            950"
"1736678038-149","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Fromage rapé LAND'OR","LAND'OR","le sachet de 320g","13
            dt
            680"
"1736678038-150","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=5","Frites surgelées HOT & SPICY","HOT & SPICY","Le sachet de 450g","5
            dt
            790"
"1736678043-151","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage fondu à l'emmental","PRÉSIDENT","Le pot de 150g","4
            dt
            820"
"1736678043-152","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Yaourt citron DÉLICE","DÉLICE DANONE","","0
            dt
            540"
"1736678043-153","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Mozzarelle MERIAH","MERIAH","","54
            dt
            700"
"1736678043-154","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Calamar entier nettoyer","SAFAA","Le sachet de 1Kg","27
            dt
            790"
"1736678043-155","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Yaourt brassé Mamzouj fraise","DÉLICE DANONE","Le pot de 100g","0
            dt
            600"
"1736678043-156","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Yaourt brassé Mamzouj vanille","DÉLICE DANONE","Le pot de 100g","0
            dt
            600"
"1736678043-157","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Préparation Cheesecake","KAISER","Le pot de 500g","11
            dt
            680"
"1736678043-158","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage fumé Scamorza","ZANETTI","Le paquet de 280g","26
            dt
            990"
"1736678043-159","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage rapé Pecorino Romano","ZANETTI","Le paquet de 100g","19
            dt
            990"
"1736678043-160","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Mini mozzarella","ZANETTI","Le paquet de 125g","8
            dt
            900"
"1736678043-161","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage Granello","ZANETTI","Le paquet de 100g","9
            dt
            790"
"1736678043-162","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Yaourt à boire pina colada","NATILAIT","Le flacon de 160g","0
            dt
            940"
"1736678043-163","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Margarine","GOLDINA","Le pot de 2.5kg","23
            dt
            000"
"1736678043-164","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Plateau de fromage varié","","Le plateau de 7 morceaux","35
            dt
            900"
"1736678043-165","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Préparation alimentaire fondu","FONDOU","La boite de 24 portions","4
            dt
            380"
"1736678043-166","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage râpé emmental","KAISER","Le paquet de 110g","5
            dt
            980"
"1736678043-167","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage emmental râpé cheese","LE FONDANT","Le paquet de 100g","1
            dt
            350"
"1736678043-168","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage tranche Burger cheddar","PRÉSIDENT","Le paquet de 10 tranches de 15g","4
            dt
            860"
"1736678043-169","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage à l'emmental râpé fondant","PRÉSIDENT","Le paquet de 50g","2
            dt
            070"
"1736678043-170","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage edam","KAISER","Le paquet de 12g","0
            dt
            760"
"1736678043-171","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Préparation alimentaire fondu","FONDOU","La boite de 8 portions","1
            dt
            470"
"1736678043-172","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Anneaux de calamars","OCEAN FRESH","Le paquet de 500g","23
            dt
            860"
"1736678043-173","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage frais à la Truffe","LA CAVE A FROMAGE","Le paquet de 150g","9
            dt
            690"
"1736678043-174","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage frais au Saumon fumé","LA CAVE A FROMAGE","Le paquet de 150g","9
            dt
            690"
"1736678043-175","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Fromage frais nature","LA CAVE A FROMAGE","Le paquet de 150g","7
            dt
            290"
"1736678043-176","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Mascarpone","LA CAVE A FROMAGE","Le paquet de250g","13
            dt
            880"
"1736678043-177","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html","https://www.carrefour.tn/default/mes-courses-alimentaires/cremerie.html?p=6","Salacube","LA CAVE A FROMAGE","Le paquet de300g","13
            dt
            180"
