web-scraper-order,web-scraper-start-url,base,produit,marque,taille,prix
"1736676077-2998","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=50","Chocolat noir","VERANO","","1
            dt
            490"
"1736676077-2999","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=50","Barrette de chocolat au lait et aux noisettes","MAESTRO","La barrette de 22g",""
"1736676077-3000","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=50","Barrette de chocolat au lait et aux noisettes","MAESTRO","","1
            dt
            110"
"1736676082-3001","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir cacao","LOACKER","La tablette de 87g",""
"1736676082-3002","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir cacao","LOACKER","","9
            dt
            130"
"1736676082-3003","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir de couverture","SAÏD","La tablette de 500g",""
"1736676082-3004","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir de couverture","SAÏD","","19
            dt
            420"
"1736676082-3005","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir aux éclats d'orange","MAESTRO","La tablette de 100g",""
"1736676082-3006","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir aux éclats d'orange","MAESTRO","","5
            dt
            260"
"1736676082-3007","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir extra fin 72% cacao","MAESTRO","La tablette de 90g",""
"1736676082-3008","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir extra fin 72% cacao","MAESTRO","","4
            dt
            840"
"1736676082-3009","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Thé noir extra plus nature","OCT","Le sachet de 100g",""
"1736676082-3010","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Thé noir extra plus nature","OCT","","0
            dt
            880"
"1736676082-3011","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Thé noir extra plus nature","OCT","Le sachet de 250g",""
"1736676082-3012","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Thé noir extra plus nature","OCT","","2
            dt
            190"
"1736676082-3013","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat au lait","LOACKER","La tablette de 87g",""
"1736676082-3014","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat au lait","LOACKER","","9
            dt
            130"
"1736676082-3015","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir extra fin aux noisettes","MAESTRO","La tablette de 90g",""
"1736676082-3016","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir extra fin aux noisettes","MAESTRO","","4
            dt
            000"
"1736676082-3017","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir Lindt Excellence 90% cacao","LINDT","La tablette de 100g",""
"1736676082-3018","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noir Lindt Excellence 90% cacao","LINDT","","18
            dt
            250"
"1736676082-3019","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème pâtissière noisettes","DR.OETKER","Le sachet de 40g",""
"1736676082-3020","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème pâtissière noisettes","DR.OETKER","","0
            dt
            700"
"1736676082-3021","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Préparation de glace noisettes","SMART CHEF","Le paquet de 110g",""
"1736676082-3022","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Préparation de glace noisettes","SMART CHEF","","2
            dt
            520"
"1736676082-3023","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Pâte à tartiner aux noisettes Spinut's","SPIPA","Le bac de 450g",""
"1736676082-3024","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Pâte à tartiner aux noisettes Spinut's","SPIPA","","8
            dt
            790"
"1736676082-3025","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Pâte à tartiner aux noisettes Spinut's","SPIPA","Le bac de 200g",""
"1736676082-3026","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Pâte à tartiner aux noisettes Spinut's","SPIPA","","4
            dt
            160"
"1736676082-3027","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Pâte à tartiner aux noisettes Spinut's","SPIPA","Le bac de 1Kg",""
"1736676082-3028","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Pâte à tartiner aux noisettes Spinut's","SPIPA","","16
            dt
            360"
"1736676082-3029","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner aux noisettes Milles Recettes","SAÏD","La barquette de 500g",""
"1736676082-3030","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner aux noisettes Milles Recettes","SAÏD","","Prix Spécial
        
        
            6
            dt
            900
            
        
    
        
    
    
        


            Prix normal
        
        
            7
            dt
            050"
"1736676082-3031","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner aux noisettes","SAÏD","Le pot de 750g",""
"1736676082-3032","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner aux noisettes","SAÏD","","12
            dt
            540"
"1736676082-3033","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes et cacao","SAÏD","La barquette de 180g",""
"1736676082-3034","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes et cacao","SAÏD","","4
            dt
            450"
"1736676082-3035","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes et cacao","SAÏD","Le pot de 350g",""
"1736676082-3036","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes et cacao","SAÏD","","7
            dt
            690"
"1736676082-3037","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes Milles Recettes","SAÏD","Le pot de 1Kg",""
"1736676082-3038","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes Milles Recettes","SAÏD","","12
            dt
            940"
"1736676082-3039","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes","NOISELLA","Le pot de 1Kg",""
"1736676082-3040","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Crème à tartiner noisettes","NOISELLA","","15
            dt
            150"
"1736676082-3041","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noisettes","SAÏD","La tablette de 22g",""
"1736676082-3042","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noisettes","SAÏD","","1
            dt
            090"
"1736676082-3043","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat aux noisettes Les Classiques","SAÏD","La tablette de 160g",""
"1736676082-3044","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat aux noisettes Les Classiques","SAÏD","","7
            dt
            520"
"1736676082-3045","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat Sensations Lait Noisettes","MAESTRO","La tablette de 90g",""
"1736676082-3046","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat Sensations Lait Noisettes","MAESTRO","","4
            dt
            000"
"1736676082-3047","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noisettes","SAÏD","La tablette de 80g",""
"1736676082-3048","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Chocolat noisettes","SAÏD","","3
            dt
            540"
"1736676082-3049","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes Poker noisette","GASTONE LAGO","Le paquet de 150g",""
"1736676082-3050","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes Poker noisette","GASTONE LAGO","","6
            dt
            600"
"1736676082-3051","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes noisettes","SAÏDA","Le paquet de 16 pièces",""
"1736676082-3052","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes noisettes","SAÏDA","","1
            dt
            000"
"1736676082-3053","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes Croustina noisettes","SAÏDA","Le paquet de 33g",""
"1736676082-3054","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes Croustina noisettes","SAÏDA","","0
            dt
            470"
"1736676082-3055","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Biscuits noisette D'croc","KIF","Le paquet de 110g",""
"1736676082-3056","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Biscuits noisette D'croc","KIF","","1
            dt
            810"
"1736676082-3057","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Brownies noisettes","DAILY'N","Le paquet de 60g",""
"1736676082-3058","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Brownies noisettes","DAILY'N","","0
            dt
            920"
"1736676082-3059","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes Snek noisettes","GASTONE LAGO","Le paquet de 25g",""
"1736676082-3060","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=51","Gaufrettes Snek noisettes","GASTONE LAGO","","1
            dt
            200"
"1736676088-3061","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Sauce dessert noisette","SMART CHEF","Le flacon de 1Kg",""
"1736676088-3062","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Sauce dessert noisette","SMART CHEF","","10
            dt
            990"
"1736676088-3063","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner noisettes et cacao","VANOISE","Le pot de 1Kg",""
"1736676088-3064","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner noisettes et cacao","VANOISE","","13
            dt
            570"
"1736676088-3065","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner noisettes et cacao","VANOISE","Le pot de 340g",""
"1736676088-3066","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner noisettes et cacao","VANOISE","","8
            dt
            030"
"1736676088-3067","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner noisettes et cacao","VANOISE","Le bac de 150g",""
"1736676088-3068","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner noisettes et cacao","VANOISE","","4
            dt
            300"
"1736676088-3069","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Pâte à tartiner aux noisettes et au cacao","NUTELLA","Le pot de 350g",""
"1736676088-3070","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Pâte à tartiner aux noisettes et au cacao","NUTELLA","","21
            dt
            900"
"1736676088-3071","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner duo aux noisettes et lait","VANOISE","Le pot de 330g",""
"1736676088-3072","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Crème à tartiner duo aux noisettes et lait","VANOISE","","8
            dt
            770"
"1736676088-3073","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Chocolat à la noix de coco","BOUNTY","Le sachet de 285g",""
"1736676088-3074","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Chocolat à la noix de coco","BOUNTY","","24
            dt
            790"
"1736676088-3075","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Bonbons nounours","FALFOUL","Le sachet de 14g",""
"1736676088-3076","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Bonbons nounours","FALFOUL","","0
            dt
            390"
"1736676088-3077","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges","VITRAC","Le pot de 340g",""
"1736676088-3078","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges","VITRAC","","4
            dt
            290"
"1736676088-3079","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Préparation de cake orange","SMART CHEF","Le paquet de 350g",""
"1736676088-3080","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Préparation de cake orange","SMART CHEF","","3
            dt
            990"
"1736676088-3081","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges","EMMA","Le pot de 340g",""
"1736676088-3082","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges","EMMA","","4
            dt
            690"
"1736676088-3083","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Cake Maxibon orange","LE PÂTISSIER","Le paquet de 230g",""
"1736676088-3084","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Cake Maxibon orange","LE PÂTISSIER","","2
            dt
            980"
"1736676088-3085","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges et mandarines","LA FRUITIÈRE","Le pot de 340g",""
"1736676088-3086","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges et mandarines","LA FRUITIÈRE","","5
            dt
            900"
"1736676088-3087","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Eau de fleur d'oranger","QUINTESSENCES","Le flacon de 25cl",""
"1736676088-3088","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Eau de fleur d'oranger","QUINTESSENCES","","4
            dt
            950"
"1736676088-3089","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Eau de fleur d'oranger","QUINTESSENCES","Le flacon de 50cl",""
"1736676088-3090","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Eau de fleur d'oranger","QUINTESSENCES","","7
            dt
            950"
"1736676088-3091","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Eau de fleur d'oranger","QUINTESSENCES","Le flacon de 1L",""
"1736676088-3092","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Eau de fleur d'oranger","QUINTESSENCES","","13
            dt
            940"
"1736676088-3093","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges","HALWANI BROS","Le pot de 380g",""
"1736676088-3094","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Confiture d'oranges","HALWANI BROS","","11
            dt
            030"
"1736676088-3095","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Bonbons orange","TIC TAC","La boite de 16g",""
"1736676088-3096","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Bonbons orange","TIC TAC","","2
            dt
            000"
"1736676088-3097","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Café moulu 100% arabica Qualita Oro","LAVAZZA","Le paquet de 250g",""
"1736676088-3098","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Café moulu 100% arabica Qualita Oro","LAVAZZA","","42
            dt
            850"
"1736676088-3099","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Gaufrettes Mini Party cacao","GASTONE LAGO","Le paquet de 125g",""
"1736676088-3100","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Gaufrettes Mini Party cacao","GASTONE LAGO","","7
            dt
            590"
"1736676088-3101","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Loukoum pâte de fruits","HAZEM","Le paquet de 250g",""
"1736676088-3102","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Loukoum pâte de fruits","HAZEM","","3
            dt
            990"
"1736676088-3103","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Levure pâtissière Vanoise","DR.OETKER","Les 5 sachets de 10g",""
"1736676088-3104","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Levure pâtissière Vanoise","DR.OETKER","","1
            dt
            100"
"1736676088-3105","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Cookies aux pépites de chocolat Frollini Con Gocce Di Cioccolato","GASTONE LAGO","Le paquet de 350g",""
"1736676088-3106","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Cookies aux pépites de chocolat Frollini Con Gocce Di Cioccolato","GASTONE LAGO","","11
            dt
            750"
"1736676088-3107","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Flocons d'avoine petites feuilles","HAHNE","Le paquet de 500g",""
"1736676088-3108","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Flocons d'avoine petites feuilles","HAHNE","","8
            dt
            550"
"1736676088-3109","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Chocolat à la menthe poivrée","RITTER SPORT","La tablette de 100g",""
"1736676088-3110","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Chocolat à la menthe poivrée","RITTER SPORT","","10
            dt
            030"
"1736676088-3111","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Bonbons ping pong","PAPILLON","Le sachet de 110g",""
"1736676088-3112","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html","https://www.carrefour.tn/default/mes-courses-alimentaires/epicerie-sucree.html?p=52","Bonbons ping pong","PAPILLON","","1
            dt
            670"
